"datetime","temp","dew","humidity","windgust","windspeed","winddir","sealevelpressure","cloudcover","solarradiation","solarenergy","conditions","stations"
"2023-03-14T04:00:00",11.2,10.2,93.56,6.5,5.4,286,1024,27.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-14T05:00:00",12,10,87.57,4.3,5.7,303,1024,27.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-14T06:00:00",10.3,9.3,93.52,2.9,5.7,323,1024,27.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-14T07:00:00",10.2,9.3,94.51,4.3,5.4,313,1024,46.9,12,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-14T08:00:00",12,11.2,94.78,4.7,6.5,329,1025,83.1,71,0.3,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-14T09:00:00",14,11.8,86.66,2.5,7.4,349,1026,81.6,252,0.9,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-14T10:00:00",15.2,11,76.26,4.7,9.3,346,1026,47,464,1.7,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-14T11:00:00",16.1,10.8,70.81,9.7,9.4,329,1025.8,78.6,453,1.6,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-14T12:00:00",17.1,10.8,66.82,13,11.2,4,1025.1,81.2,727,2.6,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-14T13:00:00",17.2,10,62.8,14.8,9.8,3,1025,81.6,783,2.8,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-14T14:00:00",18.2,10,59.11,16.6,9.7,68,1024,46.2,768,2.8,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-14T15:00:00",19,10,56.05,19.4,12.8,1,1023.1,46.2,688,2.5,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-14T16:00:00",19.1,9.9,55.24,21.6,13.2,353,1023,28,564,2,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-14T17:00:00",18.2,10.9,62.11,23.8,16.1,328,1022.8,28,385,1.4,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-14T18:00:00",17.2,11.1,67.24,21.2,17.7,333,1022.1,24.7,170,0.6,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-14T19:00:00",15.2,11,76.23,22.3,16.6,332,1022.8,27.5,29,0.1,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-14T20:00:00",14.2,11,81.3,21.6,13.2,323,1022.8,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-03-14T21:00:00",13.2,10.9,86.13,18,16.2,333,1023,10,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-03-14T22:00:00",13.2,10.9,85.87,16.2,17.8,333,1022.8,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-03-14T23:00:00",12.2,10.9,91.68,13,16.3,333,1022,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-03-15T00:00:00",12.1,10,87.39,13,13.3,335,1022,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-03-15T01:00:00",11,10,93.55,9.7,6.9,360,1021,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-03-15T02:00:00",10.9,10,94.53,9,5.4,331,1021,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-03-15T03:00:00",10.6,9.8,94.53,8.6,8.5,329,1020.1,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-03-15T04:00:00",9.9,9,94.49,7.9,5.4,7,1019,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-03-15T05:00:00",9.5,8.7,94.48,8.6,6,354,1019,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-03-15T06:00:00",8.9,8.8,99.79,15.1,6.2,21,1019,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-03-15T07:00:00",7.9,7.9,100,16.2,9.4,60,1018,27.9,9,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-15T08:00:00",9.7,9.7,100,16.9,11.7,48,1018,27.5,31,0.1,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-15T09:00:00",11,10.1,94.28,16.6,15.7,61,1018.1,48.1,269,1,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-15T10:00:00",13,11,87.64,16.9,13,55,1018,31,468,1.7,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-15T11:00:00",15,11,76.79,15.8,11.6,55,1018,27.5,636,2.3,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-15T12:00:00",16.9,10.9,67.91,15.1,9.6,71,1017.1,0,741,2.7,"Clear","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-15T13:00:00",19.1,8.6,50.53,13.7,8,80,1016.8,0,785,2.8,"Clear","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-15T14:00:00",21,8.5,44.74,11.9,9.1,179,1015.8,0,775,2.8,"Clear","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-15T15:00:00",21.8,9.1,44.28,6.1,10.5,123,1015,0,697,2.5,"Clear","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-15T16:00:00",22,9.2,44.22,15.8,12.3,169,1014,0,569,2,"Clear","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-15T17:00:00",20.9,10.4,51.13,17.6,13,218,1014,0,393,1.4,"Clear","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-15T18:00:00",18.8,7.7,48.61,13.3,14.7,226,1014,0,189,0.7,"Clear","08534099999,D7126,08536099999,LPPT"
"2023-03-15T19:00:00",16.9,7,52.06,13,13,262,1014,0,21,0.1,"Clear","08534099999,D7126,08536099999,LPPT"
"2023-03-15T20:00:00",15.9,7.5,57.53,11.2,16,250,1014,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-03-15T21:00:00",14.9,5.8,54.41,9.7,12.1,249,1014.1,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-03-15T22:00:00",14,8,67.15,9.4,3.6,236.7,1014,0,0,0,"Clear","08536099999,LPPT"
"2023-03-15T23:00:00",12.2,9.3,82.77,7.6,2,43,1013,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-03-16T00:00:00",11.1,8.4,83.44,6.5,1,360,1013,10,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-03-16T01:00:00",10,8.3,89.27,6.8,0.6,0,1012.8,0.1,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-03-16T02:00:00",9.9,9,94.49,5,0.3,360,1012,11.1,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-03-16T03:00:00",10.8,9.2,89.71,4,5.1,302,1012,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-03-16T04:00:00",10.7,8.2,84.37,4.7,0.6,5,1011,43.5,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-16T05:00:00",8.9,8,94.45,4.3,1.2,27,1011,91.4,0,0,"Overcast","08534099999,08536099999,LPPT"
"2023-03-16T06:00:00",8.8,7.9,94.45,3.2,1,90,1011,30,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-16T07:00:00",8,8,100,4,0.6,27,1011,23.2,20,0.1,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-16T08:00:00",10,10,100,5,0.7,11,1011,24.2,64,0.2,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-16T09:00:00",13,12,93.44,5.8,7.5,287,1012,30.3,202,0.7,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-16T10:00:00",14.9,11.9,82.24,5.8,7.2,250,1012,50,394,1.4,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-16T11:00:00",16,12,77.16,16.6,8.3,42,1011,31,329,1.2,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-16T12:00:00",17.1,11.9,71.52,19.4,9.2,262,1010.1,37.8,623,2.2,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-16T13:00:00",18,11.2,64.59,22.7,17.3,228,1010,27.6,526,1.9,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-16T14:00:00",16.3,12,75.31,23.4,25.6,232,1010,27.6,542,2,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-16T15:00:00",17.1,11.2,67.88,24.8,21.2,223,1010,38.2,240,0.9,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-16T16:00:00",15.2,11.8,80.26,27.4,19.7,221,1010,47,193,0.7,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-16T17:00:00",15,12.2,83.5,26.3,17.1,219,1010,78.6,100,0.4,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-16T18:00:00",14.1,13.9,98.99,34.6,20.2,220,1010.1,90.7,42,0.2,"Overcast","08534099999,D7126,08536099999,LPPT"
"2023-03-16T19:00:00",14.2,14.2,100,39.2,16.3,220,1011,89.2,19,0.1,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-16T20:00:00",14.2,14.2,100,27,14.8,238,1011,89.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-16T21:00:00",14.1,13.3,94.67,24.8,11.7,240,1012,29.5,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-16T22:00:00",14.2,13.3,94.67,19.4,9.9,238,1012,46.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-16T23:00:00",14.2,13.3,94.67,19.1,12.4,227,1012,27.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-17T00:00:00",14.6,14.2,97.45,23.8,14.4,230,1012.8,40,0,0,"Partially cloudy","08534099999"
"2023-03-17T01:00:00",15.1,14.1,93.75,26.3,11.2,220,1012,50,0,0,"Partially cloudy","08534099999"
"2023-03-17T02:00:00",15.1,13.1,87.84,27.7,14.8,240,1013,50,0,0,"Partially cloudy","08534099999"
"2023-03-17T03:00:00",14.7,12.1,84.41,25.2,21.6,260,1013.2,30,0,0,"Partially cloudy","08534099999"
"2023-03-17T04:00:00",14.1,12.1,87.75,24.8,16.6,270,1013,50,0,0,"Partially cloudy","08534099999"
"2023-03-17T05:00:00",14.1,11.1,82.14,23.4,14.8,270,1013,30,0,0,"Partially cloudy","08534099999"
"2023-03-17T06:00:00",14.1,10.4,78.4,21.2,18,240,1013.8,30,0,0,"Partially cloudy","08534099999"
"2023-03-17T07:00:00",13.1,12.1,93.65,23.8,9.4,210,1014,50,14,0.1,"Partially cloudy","08534099999,D7126"
"2023-03-17T08:00:00",14,11.3,83.89,23,15.1,254,1015,30,38,0.1,"Partially cloudy","08532099999,08534099999,D7126,08536099999"
"2023-03-17T09:00:00",15.2,11.2,76.92,28.4,20.2,252,1015.1,28,170,0.6,"Rain, Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-17T10:00:00",16.1,10.9,70.99,29.2,17.6,267,1016,47,411,1.5,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-17T11:00:00",16,11,72.4,30.2,21.2,243,1016,50,556,2,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-17T12:00:00",17.1,11.1,67.63,31.3,20.7,252,1016.1,52.7,429,1.5,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-17T13:00:00",16.5,10.2,66.31,32.8,21.3,275,1016,50,629,2.3,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-17T14:00:00",17.3,8.4,55.91,32.4,19.5,275,1016,33.3,597,2.1,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-17T15:00:00",14.2,11.7,84.94,33.8,17,255,1016.2,90.7,375,1.4,"Overcast","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-17T16:00:00",15.2,10,71.34,33.8,16.7,269,1016.8,33.3,374,1.3,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-17T17:00:00",15.2,10,71.52,27,18.3,258,1016,33.3,438,1.6,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-17T18:00:00",15.1,10,71.6,27,18.3,240,1016.1,32.6,150,0.5,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-17T19:00:00",14,10.2,77.65,25.9,22,242,1017,27.9,22,0.1,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-17T20:00:00",13.2,11.2,87.67,23,15,250,1017,79.7,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-17T21:00:00",13.2,11,86.41,20.5,12.2,268,1017.1,51.6,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-17T22:00:00",13.2,11,86.77,22.3,9,278,1018,31,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-17T23:00:00",12.2,11.2,93.61,15.8,6,242,1018,31,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-18T00:00:00",12.3,11,92.16,10.8,9.4,253,1018,31,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-18T01:00:00",11.3,10.2,92.59,10.4,4.2,280,1018,31,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-18T02:00:00",10.5,9.3,92.55,9.4,3.3,280,1018,46.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-18T03:00:00",11.3,11,97.63,10.4,5.9,285,1018,82.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-18T04:00:00",11.2,10,92.58,11.2,5.4,246,1018,50,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-18T05:00:00",11,10,93.55,10.8,3.9,287,1018,31,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-18T06:00:00",11.2,10.1,93.07,9,7.5,275,1018.1,82.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-18T07:00:00",12,11,93.6,9.4,8.7,297,1019,82.9,25,0.1,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-18T08:00:00",12.3,10.9,90.74,8.6,9.6,317,1019,56.3,65,0.2,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-18T09:00:00",14.1,10,76.45,7.9,10.1,324,1020.1,54.7,207,0.7,"Rain, Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-18T10:00:00",14.3,10.9,79.65,12.2,9.6,338,1020.8,46.9,359,1.3,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-18T11:00:00",16.2,10.2,67.6,13.7,12.7,316,1021,46.9,508,1.8,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-18T12:00:00",16.1,9.9,66.81,18,8.8,305,1021,51.6,659,2.4,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-18T13:00:00",16.3,10,66.23,22.3,14.5,307,1020.8,46.9,533,1.9,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-18T14:00:00",17.3,10.9,65.75,23,15,303,1020,27.9,473,1.7,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-18T15:00:00",17.3,10.7,65.32,25.6,15.3,295,1020,48.4,462,1.7,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-18T16:00:00",16.3,11,70.79,28.1,18.7,312,1020,27.9,649,2.3,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-18T17:00:00",16.3,11,70.79,28.1,19.9,303,1020,27.9,276,1,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-18T18:00:00",15.2,10.9,75.83,25.2,15.3,310,1020.1,27.9,134,0.5,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-18T19:00:00",14.2,11,81.3,25.6,12.3,313,1021,27.9,18,0.1,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-18T20:00:00",13.2,11,86.77,23,15,313,1021,27.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-18T21:00:00",13.2,10.9,86.13,20.5,18.3,323,1022,23.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-18T22:00:00",13,10.9,86.75,17.6,20.8,325,1022,27.5,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-18T23:00:00",12.2,10,86.67,17.6,23.9,332,1022,27.5,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-19T00:00:00",12.2,10.9,92.16,16.2,22.8,340,1022.1,23.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-19T01:00:00",12.2,10,86.67,15.8,11.4,329,1022,27.5,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-19T02:00:00",11.3,10,91.63,14,4.8,360,1022,27.5,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-19T03:00:00",11.2,10,92.29,14,6.2,314,1022,23.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-19T04:00:00",11.2,9.2,87.49,17.3,9.1,306,1021,27.5,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-19T05:00:00",10.3,9.2,92.54,16.6,9.1,345,1022,27.5,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-19T06:00:00",11.1,9.1,87.49,12.6,14.7,340,1022,23.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-19T07:00:00",10.3,9.2,92.54,13.7,11.2,342,1022,27.9,13,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-19T08:00:00",12.2,10,86.67,16.6,9.6,343,1022,27.9,64,0.2,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-19T09:00:00",13.2,10.7,85.15,19.4,18.9,23,1022.1,24.7,302,1.1,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-19T10:00:00",15,9,67.36,42.5,19.3,45,1022,30,486,1.7,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-19T11:00:00",16.2,9.9,66.19,20.5,16.8,55,1022,27.9,689,2.5,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-19T12:00:00",17.2,9.1,58.83,18,15.6,6,1022.1,29.5,778,2.8,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-19T13:00:00",18.2,9,55.11,18.4,13,43,1021.8,27.9,792,2.9,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-19T14:00:00",19,8,48.86,15.8,9.9,44,1021,27.9,787,2.8,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-19T15:00:00",19.9,7.2,43.75,13.7,10.2,337,1021,31,712,2.6,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-19T16:00:00",21,8,43.17,13.7,8.4,330,1020.8,27.9,518,1.9,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-19T17:00:00",20,11.4,57.56,9.4,7.6,330,1020,27.9,382,1.4,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-19T18:00:00",17.3,11.9,70.6,21.6,14.1,295,1021,60,187,0.7,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-19T19:00:00",15.3,11.2,76.25,22.7,19.6,320,1021,1,22,0.1,"Clear","08534099999,D7126,08536099999,LPPT"
"2023-03-19T20:00:00",14.3,11,80.48,16.6,17.5,320,1021,0,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-03-19T21:00:00",14.1,10.9,81.38,11.5,18.4,315,1022,40,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-19T22:00:00",13,10,82.01,9.4,18.1,318,1022,12,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-03-19T23:00:00",12,10,87.57,6.8,9.4,338,1022,100,0,0,"Overcast","08534099999,08536099999,LPPT"
"2023-03-20T00:00:00",11.9,10.1,88.67,5.8,10,315,1022,30,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-20T01:00:00",12.5,9,79.08,5.8,11.8,318,1021.8,75.1,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-20T02:00:00",10.7,8,83.48,6.5,5.4,350,1021.8,79.4,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-20T03:00:00",9.8,8.1,89.25,6.8,5.7,29,1021,30,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-20T04:00:00",9.9,8.2,89.25,6.8,5.4,331,1020.8,100,0,0,"Overcast","08534099999,08536099999,LPPT"
"2023-03-20T05:00:00",9,8.2,94.46,8.6,5.1,320,1020,68.7,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-20T06:00:00",8.9,8.1,94.45,10.1,5.7,4,1021,30,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-20T07:00:00",8.9,8,94.45,9.4,6.9,20,1021,30,8,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-20T08:00:00",11.7,10,89.56,9.4,8,75,1021,51.4,82,0.3,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-20T09:00:00",13,10.8,86.65,9,11.5,61,1021.2,33.9,288,1,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-20T10:00:00",15.1,10.8,75.48,9,8.9,72,1022,98.9,498,1.8,"Overcast","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-20T11:00:00",17.1,10.9,66.77,31.7,9.2,206,1022,100,703,2.5,"Overcast","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-20T12:00:00",19.8,11.6,59.13,4.7,8.8,360,1022,30.2,625,2.3,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-20T13:00:00",20.2,10.7,54.54,8.3,7.2,138,1021,28,779,2.8,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-20T14:00:00",21,8.6,44.98,18,7.9,274,1021,28,651,2.3,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-20T15:00:00",21.6,9.4,45.79,22.7,13.6,243,1020.1,42,731,2.6,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-20T16:00:00",21.6,7.9,41.19,24.1,18.2,220,1020,30,642,2.3,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-20T17:00:00",20.6,9.5,49,23.8,16.5,236,1020,30,407,1.5,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-20T18:00:00",19.6,8.5,48.58,16.6,14.7,275,1020,60,187,0.7,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-20T19:00:00",16.2,10.2,67.6,17.6,14.2,306,1020,27.5,36,0.1,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-20T20:00:00",14.3,11.9,85.1,15.1,16.9,303,1020,100,0,0,"Overcast","08534099999,08536099999,LPPT"
"2023-03-20T21:00:00",13.2,11.9,91.74,13,17.7,305,1021,60,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-20T22:00:00",13.2,11,86.77,8.6,15.7,315,1021,79,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-20T23:00:00",12.9,11,88.56,11.2,19.7,315,1021,83.4,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-21T00:00:00",13,11,87.66,9,15,325,1021,35.7,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-21T01:00:00",12,10,87.57,10.4,8.7,353,1020,43.3,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-21T02:00:00",10.2,9.3,94.51,10.1,2.1,80,1020.8,27.5,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-21T03:00:00",10.9,10.1,94.34,8.6,10.5,355,1020.1,27.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-21T04:00:00",10.2,9.2,93.51,7.2,5.7,358,1020,30,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-21T05:00:00",10.3,9.2,92.54,7.9,7.8,342,1020,27.9,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-21T06:00:00",10,8.2,88.51,6.5,5.1,360,1020,10,0,0,"Clear","08534099999,08536099999,LPPT"
"2023-03-21T07:00:00",11,9,87.48,6.5,10.6,323,1020,27.9,8,0,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-21T08:00:00",12.2,11,92.44,6.1,18.1,342,1020,30.3,51,0.2,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-21T09:00:00",14,11,81.71,5.4,16.9,336,1020.1,27.2,163,0.6,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-21T10:00:00",15.1,11.9,80.86,9.4,16.9,344,1020,28.7,523,1.9,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-21T11:00:00",17.1,12,71.89,14,10.7,2,1020,28,454,1.6,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-21T12:00:00",18.9,12.8,67.75,16.9,15.2,335,1020.1,25.3,727,2.6,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-21T13:00:00",19.2,12.9,66.57,19.1,9.8,342,1019,28,542,2,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-21T14:00:00",20.2,12.9,62.71,18,9.9,337,1018,28,908,3.3,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-21T15:00:00",20.2,12.9,62.84,20.2,14.4,342,1018.1,24.9,409,1.5,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-21T16:00:00",19.2,13,67.06,23,20.9,322,1018,28,219,0.8,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-21T17:00:00",18.1,12,67.83,23.4,20.1,323,1018,28.7,365,1.3,"Partially cloudy","08532099999,08534099999,D7126,08536099999,LPPT"
"2023-03-21T18:00:00",16.3,12,75.63,26.6,17.9,318,1018,27.5,190,0.7,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-21T19:00:00",14.3,12,85.98,27,17.8,315,1018.8,27.5,35,0.1,"Partially cloudy","08534099999,D7126,08536099999,LPPT"
"2023-03-21T20:00:00",13.2,11,86.77,25.9,21.4,313,1018.8,27.5,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-21T21:00:00",12.7,10.6,86.72,23.4,20.4,325,1019,27.5,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-21T22:00:00",12.2,10,86.67,18.4,16,323,1019,27.5,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-21T23:00:00",12,9.9,86.65,18.4,12.1,323,1019,27.5,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
"2023-03-22T00:00:00",11.9,9.9,87.56,11.2,12.4,333,1019.1,23.2,0,0,"Partially cloudy","08534099999,08536099999,LPPT"
